Nombre,Marca,Peso,Precio,Imagen,Categoria,Subcategoria,Consulta_Nombre,Consulta_Categoria,
Jabon Carbon Detox,Asepxia,100 grs,721.36,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Personal,Jabon Carbon Detox Asepxia de 100 grs,Perfumeria Cuidado e Higiene Personal, 
Pañuelos Descartables Box,Elite,75 Un,315.01,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/bd9a7d22_7790250054283_m.jpg,Perfumeria,Cuidado e Higiene Personal,Pañuelos Descartables Box Elite de 75 Un,Perfumeria Cuidado e Higiene Personal, 
Pañuelos Descartables Soft Touch Box,Elite,90 Un,476.83,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b26ea_7790250054344_m.jpg,Perfumeria,Cuidado e Higiene Personal,Pañuelos Descartables Soft Touch Box Elite de 90 Un,Perfumeria Cuidado e Higiene Personal, 
Pañuelos Descartables Pack,Elite,Pack [6x6 Un],555.27,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Personal,Pañuelos Descartables Pack Elite de Pack [6x6 Un],Perfumeria Cuidado e Higiene Personal, 
Jabon Esencia Piel Relajada C/Miel d...,Plusbelle,120 grs,361.00,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Personal,Jabon Esencia Piel Relajada C/Miel d... Plusbelle de 120 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Esencia T.T. Piel C/Leche de A...,Plusbelle,360 grs,966.94,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Personal,Jabon Esencia T.T. Piel C/Leche de A... Plusbelle de 360 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Esencia Piel Sensible C/Glicer...,Plusbelle,360 grs,966.94,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Personal,Jabon Esencia Piel Sensible C/Glicer... Plusbelle de 360 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Esencia Piel Relajada C/Miel d...,Plusbelle,360 grs,966.94,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Personal,Jabon Esencia Piel Relajada C/Miel d... Plusbelle de 360 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Nutricion Vita Glicerina Extra...,Plusbelle,120 grs,324.25,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b098c_7790990000809_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Nutricion Vita Glicerina Extra... Plusbelle de 120 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Radiante Vita Glicerina Extra ...,Plusbelle,120 grs,340.84,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e495ee4_7790990000816_m.png,Perfumeria,Cuidado e Higiene Personal,Jabon Radiante Vita Glicerina Extra ... Plusbelle de 120 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Humectacion Vita Glicerina Ext...,Plusbelle,120 grs,340.84,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e495ee4_7790990000823_m.png,Perfumeria,Cuidado e Higiene Personal,Jabon Humectacion Vita Glicerina Ext... Plusbelle de 120 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Frescura Vita Glicerina Extra ...,Plusbelle,120 grs,340.84,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e495ee4_7790990000830_m.png,Perfumeria,Cuidado e Higiene Personal,Jabon Frescura Vita Glicerina Extra ... Plusbelle de 120 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Energia Vita Glicerina Extra F...,Plusbelle,120 grs,340.84,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e495ee4_7790990000847_m.png,Perfumeria,Cuidado e Higiene Personal,Jabon Energia Vita Glicerina Extra F... Plusbelle de 120 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Nutricion x3,Plusbelle,360 grs,1022.53,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e495ee5_7790990000908_m.png,Perfumeria,Cuidado e Higiene Personal,Jabon Nutricion x3 Plusbelle de 360 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Vita Glicerina Radiante x3,Plusbelle,360 grs,1022.53,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e495ee6_7790990000915_m.png,Perfumeria,Cuidado e Higiene Personal,Jabon Vita Glicerina Radiante x3 Plusbelle de 360 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Vita Glicerina Humectacion x3,Plusbelle,360 grs,1022.53,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e495ee5_7790990000861_m.png,Perfumeria,Cuidado e Higiene Personal,Jabon Vita Glicerina Humectacion x3 Plusbelle de 360 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Vita Glicerina Frescura x3,Plusbelle,375 grs,1022.53,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e495ee5_7790990000878_m.png,Perfumeria,Cuidado e Higiene Personal,Jabon Vita Glicerina Frescura x3 Plusbelle de 375 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Vita Glicerina Relajacion x3,Plusbelle,360 grs,1022.53,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e495ee5_7790990000885_m.png,Perfumeria,Cuidado e Higiene Personal,Jabon Vita Glicerina Relajacion x3 Plusbelle de 360 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Vita Glicerina Energia x3,Plusbelle,360 grs,1022.53,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e495ee5_7790990000892_m.png,Perfumeria,Cuidado e Higiene Personal,Jabon Vita Glicerina Energia x3 Plusbelle de 360 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Jazmin Cremoso C/Vitaminas C&E,Lux,125 grs,337.53,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49771c_7791293044248_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Jazmin Cremoso C/Vitaminas C&E Lux de 125 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Fr.Rev Cotton Fresh C/Extracto...,Rexona,125 grs,309.52,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b23c7_7791293049083_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Fr.Rev Cotton Fresh C/Extracto... Rexona de 125 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Fr.Rev Xtracool C/Extracto de ...,Rexona,125 grs,309.52,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b26e1_7791293049090_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Fr.Rev Xtracool C/Extracto de ... Rexona de 125 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Liq. Antibacterial DP,Algabo,300 ml,565.80,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e37f107_7791274000881_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Liq. Antibacterial DP Algabo de 300 ml,Perfumeria Cuidado e Higiene Personal, 
Jabon Liq. Green Tea,Algabo,300 ml,585.54,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e37f108_7791274193392_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Liq. Green Tea Algabo de 300 ml,Perfumeria Cuidado e Higiene Personal, 
Jabon Liq. Floral Rain,Algabo,300 ml,585.54,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e37f108_7791274193415_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Liq. Floral Rain Algabo de 300 ml,Perfumeria Cuidado e Higiene Personal, 
Jabon Liq. Floral Rain DP,Algabo,300 ml,407.23,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e37f107_7791274196003_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Liq. Floral Rain DP Algabo de 300 ml,Perfumeria Cuidado e Higiene Personal, 
Jabon Liq. Antibacterial Fresh DP,Rexona,220 ml,273.83,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b2f8d_7791293041858_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Liq. Antibacterial Fresh DP Rexona de 220 ml,Perfumeria Cuidado e Higiene Personal, 
JabonLiq. P/Manos Nut.Profunda Nva.F,Dove,250 ml,1126.09,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b0a98_7791293046112_m.jpg,Perfumeria,Cuidado e Higiene Personal,JabonLiq. P/Manos Nut.Profunda Nva.F Dove de 250 ml,Perfumeria Cuidado e Higiene Personal, 
Jabon Liq. Antibacterial Cuida&Prote...,Dove,250 ml,1118.49,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b2f8e_7791293046129_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Liq. Antibacterial Cuida&Prote... Dove de 250 ml,Perfumeria Cuidado e Higiene Personal, 
JabonLiq. P/Manos Nut.Profunda Nva.F...,Dove,250 ml,606.32,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b0a99_7791293046136_m.jpg,Perfumeria,Cuidado e Higiene Personal,JabonLiq. P/Manos Nut.Profunda Nva.F... Dove de 250 ml,Perfumeria Cuidado e Higiene Personal, 
Jabon Antibacterial Aloe 99.9%,Rexona,90 grs,247.48,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Personal,Jabon Antibacterial Aloe 99.9% Rexona de 90 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Antibacterial Aloe 99.9% X3,Rexona,270 grs,587.28,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b2e01_7791293046907_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Antibacterial Aloe 99.9% X3 Rexona de 270 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Fr.Rev Sensible C/Extracto de ...,Rexona,125 grs,321.74,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Personal,Jabon Fr.Rev Sensible C/Extracto de ... Rexona de 125 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Fr.Rev Bamboo C/Extracto de Al...,Rexona,125 grs,321.74,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Personal,Jabon Fr.Rev Bamboo C/Extracto de Al... Rexona de 125 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Fr.Rev Sensible C/Extracto de ...,Rexona,375 grs,805.71,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b23c8_7791293049113_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Fr.Rev Sensible C/Extracto de ... Rexona de 375 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Fr.Rev Cotton Fresh C/Extracto...,Rexona,375 grs,816.67,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b11bb_7791293049137_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Fr.Rev Cotton Fresh C/Extracto... Rexona de 375 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Glicerina Frutos Rojos Derm.Te...,Rexona,90 grs,267.01,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b2e00_7791293049182_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Glicerina Frutos Rojos Derm.Te... Rexona de 90 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Glicerina Neutro C/Vit.E X3,Rexona,270 grs,863.04,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Personal,Jabon Glicerina Neutro C/Vit.E X3 Rexona de 270 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Fr.Rev N.Orchid C/Extracto de ...,Rexona,125 grs,314.74,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b2355_7791293049106_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Fr.Rev N.Orchid C/Extracto de ... Rexona de 125 grs,Perfumeria Cuidado e Higiene Personal, 
Pañuelos Descartable DH Infinity x6,Felpita,6 Un,622.51,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e493efb_7791828900117_m.jpg,Perfumeria,Cuidado e Higiene Personal,Pañuelos Descartable DH Infinity x6 Felpita de 6 Un,Perfumeria Cuidado e Higiene Personal, 
Pañuelos Descartables DH Infinity Bo...,Felpita,75 Un,622.50,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e493efb_7791828900193_m.jpg,Perfumeria,Cuidado e Higiene Personal,Pañuelos Descartables DH Infinity Bo... Felpita de 75 Un,Perfumeria Cuidado e Higiene Personal, 
Pañuelos Descartables Triple Hoja,Elegante,100 Un,826.61,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e498377_7793344000883_m.jpg,Perfumeria,Cuidado e Higiene Personal,Pañuelos Descartables Triple Hoja Elegante de 100 Un,Perfumeria Cuidado e Higiene Personal, 
Preservativos extra lubricado,Prime,3 Un,526.62,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/0a5a5cc6_7791519000676_m.jpg,Perfumeria,Cuidado e Higiene Personal,Preservativos extra lubricado Prime de 3 Un,Perfumeria Cuidado e Higiene Personal, 
Preservativo Turbo,Prime,3 Un,526.62,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/b2ca3757_7791519001338_m.jpg,Perfumeria,Cuidado e Higiene Personal,Preservativo Turbo Prime de 3 Un,Perfumeria Cuidado e Higiene Personal, 
Preservativo anatomico verde,Prime,3 Un,526.62,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/4ef93ed2_7791519200021_m.jpg,Perfumeria,Cuidado e Higiene Personal,Preservativo anatomico verde Prime de 3 Un,Perfumeria Cuidado e Higiene Personal, 
Preservativo super fino gris,Prime,3 Un,526.62,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/5f3d1c54_7791519200045_m.jpg,Perfumeria,Cuidado e Higiene Personal,Preservativo super fino gris Prime de 3 Un,Perfumeria Cuidado e Higiene Personal, 
Preservativo texturado rojo,Prime,3 Un,526.62,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/e7d0d2d8_7791519200069_m.jpg,Perfumeria,Cuidado e Higiene Personal,Preservativo texturado rojo Prime de 3 Un,Perfumeria Cuidado e Higiene Personal, 
Preservativo Blanco c/Espermicida,Prime,3 Un,526.62,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/59850d0f_7791519200076_m.jpg,Perfumeria,Cuidado e Higiene Personal,Preservativo Blanco c/Espermicida Prime de 3 Un,Perfumeria Cuidado e Higiene Personal, 
Preservativo Retardante,Prime,3 Un,526.62,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/4b2464d6_7791519702112_m.jpg,Perfumeria,Cuidado e Higiene Personal,Preservativo Retardante Prime de 3 Un,Perfumeria Cuidado e Higiene Personal, 
Jabon Limpieza Profunda,Protex,125 grs,843.17,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Personal,Jabon Limpieza Profunda Protex de 125 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Leche de Coco,Dove,90 grs,417.79,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/6228ae59_7891150034075_m.png,Perfumeria,Cuidado e Higiene Personal,Jabon Leche de Coco Dove de 90 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Exfoliante,Dove,90 grs,434.50,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/f41a31fc_7898422746827_m.png,Perfumeria,Cuidado e Higiene Personal,Jabon Exfoliante Dove de 90 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Liq.Nutricion Profunda,Dove,250 ml,949.05,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/dc5e6208_7891150063105_m.png,Perfumeria,Cuidado e Higiene Personal,Jabon Liq.Nutricion Profunda Dove de 250 ml,Perfumeria Cuidado e Higiene Personal, 
Jabon Aromaterapia energy Liquido,Palmolive,250 ml,603.00,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/7bb78e66_7891024117958_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Aromaterapia energy Liquido Palmolive de 250 ml,Perfumeria Cuidado e Higiene Personal, 
Jabon Liq. Original DP,Espadol,220 ml,898.26,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49a88a_7798339190259_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Liq. Original DP Espadol de 220 ml,Perfumeria Cuidado e Higiene Personal, 
Jabon Liq. SkinCare DP,Espadol,220 ml,898.26,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49a88a_7798339190280_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Liq. SkinCare DP Espadol de 220 ml,Perfumeria Cuidado e Higiene Personal, 
Jabon Liq. SkinCare,Espadol,220 ml,1035.06,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Personal,Jabon Liq. SkinCare Espadol de 220 ml,Perfumeria Cuidado e Higiene Personal, 
Jabon Liq. Original,Espadol,220 ml,1058.55,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49a889_7798339190495_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Liq. Original Espadol de 220 ml,Perfumeria Cuidado e Higiene Personal, 
Jabon Micelar Anti Stress,Dove,90 grs,430.44,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/7aea2321_7891150057470_m.png,Perfumeria,Cuidado e Higiene Personal,Jabon Micelar Anti Stress Dove de 90 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Flor de Vainilla C/Vitaminas C...,Lux,375 grs,699.99,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49771d_7791293044330_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Flor de Vainilla C/Vitaminas C... Lux de 375 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Jazmin Cremoso C/Vitaminas C&E...,Lux,375 grs,699.99,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49771d_7791293044347_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Jazmin Cremoso C/Vitaminas C&E... Lux de 375 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Lirio Azul C/Vitaminas C&E X3,Lux,375 grs,699.99,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49771d_7791293044354_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Lirio Azul C/Vitaminas C&E X3 Lux de 375 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Botanicals Orquidea Negra x3,Lux,375 grs,699.99,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49906e_7791293044361_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Botanicals Orquidea Negra x3 Lux de 375 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Rosas Francesas C/Vitaminas C&...,Lux,375 grs,699.99,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e498059_7791293044378_m.jpg,Perfumeria,Cuidado e Higiene Personal,Jabon Rosas Francesas C/Vitaminas C&... Lux de 375 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Cremoso x3,Espadol,240 grs,879.00,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Personal,Jabon Cremoso x3 Espadol de 240 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Cremoso,Espadol,80 grs,345.00,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Personal,Jabon Cremoso Espadol de 80 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Liq. P/Manos Cuidado Reconfort...,Dove,220 ml,424.08,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Personal,Jabon Liq. P/Manos Cuidado Reconfort... Dove de 220 ml,Perfumeria Cuidado e Higiene Personal, 
Jabon Original,Espadol,80 grs,345.00,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Personal,Jabon Original Espadol de 80 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Skin Care,Espadol,80 grs,345.00,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Personal,Jabon Skin Care Espadol de 80 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Aloe Vera,Espadol,80 grs,345.00,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Personal,Jabon Aloe Vera Espadol de 80 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Original x3,Espadol,240 grs,879.00,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Personal,Jabon Original x3 Espadol de 240 grs,Perfumeria Cuidado e Higiene Personal, 
Jabon Aloe Vera x3,Espadol,240 grs,879.00,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Personal,Jabon Aloe Vera x3 Espadol de 240 grs,Perfumeria Cuidado e Higiene Personal, 
Crema Dental 100%,Oral B,70 grs,886.28,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Bucal,Crema Dental 100% Oral B de 70 grs,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental Doctor Suave x2,Kolynos,2 Un,520.04,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e498411_7509546674100_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental Doctor Suave x2 Kolynos de 2 Un,Perfumeria Cuidado e Higiene Bucal, 
Hilo Dental Encerado NE Carbon 25mts,Colgate,1 Un,759.83,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49bf35_7509546671536_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Hilo Dental Encerado NE Carbon 25mts Colgate de 1 Un,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental Frozen Sve,Oral B,1 Un,783.26,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/dd42a168_3014260278922_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental Frozen Sve Oral B de 1 Un,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental PRO Multiple Accion P...,Oral B,4 Un,2104.34,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental PRO Multiple Accion P... Oral B de 4 Un,Perfumeria Cuidado e Higiene Bucal, 
Cepillo+Hilo Dental Expert Orthodont...,Oral B,2 Un,1485.57,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/a4593f97_7500435156011_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Cepillo+Hilo Dental Expert Orthodont... Oral B de 2 Un,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental Advance 7Beneficios x...,Oral B,2 Un,2382.96,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/b02f6069_7500435170529_m.png,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental Advance 7Beneficios x... Oral B de 2 Un,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental Plus Cuidado Anticari...,Pro,2 Un,659.73,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b23b8_7501086454136_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental Plus Cuidado Anticari... Pro de 2 Un,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental Zig Zag Plus Suave,Colgate,1 Un,458.76,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/ba541d57_7509546012100_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental Zig Zag Plus Suave Colgate de 1 Un,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental 360 Luminous M.2x1,Colgate,2 Un,1191.42,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/60ca3124_7509546055152_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental 360 Luminous M.2x1 Colgate de 2 Un,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental Extra Clean,Colgate,1 Un,241.54,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/ebd875bb_5900273001566_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental Extra Clean Colgate de 1 Un,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental 1.2.3 Mediano Blister...,Oral B,3 Un,1359.92,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b2356_7500435014359_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental 1.2.3 Mediano Blister... Oral B de 3 Un,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental Max White x2,Colgate,2 Un,943.19,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/73b3413e_0099176316565_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental Max White x2 Colgate de 2 Un,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental Minions Suave,Colgate,2 Un,620.53,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental Minions Suave Colgate de 2 Un,Perfumeria Cuidado e Higiene Bucal, 
Cepillo Dental Kids 5+ (Tandy) Pack,Colgate,2 Un,442.34,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Bucal,Cepillo Dental Kids 5+ (Tandy) Pack Colgate de 2 Un,Perfumeria Cuidado e Higiene Bucal, 
Crema Dental Luminous White Tubo Rec...,Colgate,90 grs,1072.77,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49bf36_7509546679396_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Crema Dental Luminous White Tubo Rec... Colgate de 90 grs,Perfumeria Cuidado e Higiene Bucal, 
Crema Dental Luminous White Tubo Rec...,Colgate,140 grs,1593.46,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49bf36_7509546679402_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Crema Dental Luminous White Tubo Rec... Colgate de 140 grs,Perfumeria Cuidado e Higiene Bucal, 
Crema Dental C/Calci-Protect,Colgate,90 grs,711.50,https://todoatucasa.xrp.net/img/products/no_product.png,Perfumeria,Cuidado e Higiene Bucal,Crema Dental C/Calci-Protect Colgate de 90 grs,Perfumeria Cuidado e Higiene Bucal, 
Crema Dental Herbal Nva.,Colgate,140 grs,1067.23,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5afe2b_7509546686387_m.jpg,Perfumeria,Cuidado e Higiene Bucal,Crema Dental Herbal Nva. Colgate de 140 grs,Perfumeria Cuidado e Higiene Bucal, 
